Quality,#1 ID,#2 ID,#1 String,#2 String,Hamming,MLIPNS,JaroWinkler,Jaro,StrCmp95,Jaccard,Sorensen,Tversky,Overlap,Cosine,RatcliffObershelp,EntropyNCD,BZ2NCD,LZMANCD,ZLIBNCD,Prefix,Postfix,NormalizedLevenshtein,MetricLCS,NGram
1,3372291,3372332,For the 12-month period ending June 30  high-speed lines installed in homes and businesses increased by 45 percent.,For the full year period ending June 30  2003  high-speed lines increased by 45 percent.,0.09565217391304348,0,0.8436064783572736,0.7393441305954561,0.15157929239371448,0.6776859504132231,0.8078817733990148,0.6776859504132231,0.9318181818181818,0.8151238417997327,0.7192118226600985,0.9883081790739826,0.5688073394495412,0.7402597402597403,0.65,8,27,0.5826086956521739,0.3652173913043478,0.4217391304347826
0,1687490,1687430,Sen. John Kerry  Massachusetts Democrat  came in second place for the quarter with $5.8 million.,As expected  Dean led the field in the second quarter with $7.6 million raised.,0.03125,0,0.6896996375635617,0.6896996375635617,0.29163869709755785,0.6055045871559633,0.7542857142857143,0.6055045871559633,0.8354430379746836,0.7578701000881318,0.5028571428571429,0.9625491004798359,0.4476190476190476,0.5492957746478873,0.4065934065934066,0,1,0.34375,0.5208333333333333,0.6666666666666666
1,1369754,1369906,While some other parts of Africa have been used as staging grounds for the terror group  Malawi previously had not been a major focus of investigations into al-Qaida.,While some other parts of Africa have been used as Al Qaeda staging grounds  Malawi had previously not been a major focus of investigations into the group.,0.3373493975903614,0,0.9216259852820518,0.8693766421367529,0.07603857238758127,0.9221556886227545,0.9595015576323987,0.9221556886227545,0.9935483870967742,0.9600654207531502,0.8286604361370716,0.9983335910437281,0.6267605633802817,0.8315789473684211,0.7322834645669292,51,1,0.7228915662650602,0.1987951807228916,0.27710843373493976
1,881734,882010,Police said yesterday they believe Mr. Cruz knew of the girl through one of her former schoolmates  though neither the girl nor her family knew him.,Police said on Monday they believed Cruz knew of the fourth-grade girl through one of her former schoolmates  although neither the girl nor her family knew him.,0.24375000000000002,0,0.8919557057057057,0.8199261761761761,0.10656944444444438,0.8780487804878049,0.935064935064935,0.8780487804878049,0.972972972972973,0.9357754408380655,0.8961038961038961,0.9941066869316273,0.696969696969697,0.8426966292134832,0.7583333333333333,12,48,0.84375,0.13749999999999996,0.159375
1,1413741,1413711,The Prime Minister  Junichiro Koizumi  joined the criticism.,Prime Minister Junichiro Koizumi said Mr Ota deserved to be criticised.,0.028169014084507005,0,0.741792731698835,0.741792731698835,0.23550190029063278,0.7012987012987013,0.8244274809160306,0.7012987012987013,0.9,0.827349407598459,0.7480916030534351,0.9727802075080961,0.5802469135802469,0.6491228070175439,0.6376811594202898,0,1,0.619718309859155,0.3098591549295775,0.39436619718309857
1,3159653,3159764,There is one drug on the market for macular degeneration  Visudyne  and it is approved for the treatment of only one subtype that represents a minority of cases.,There is only one drug on the market for macular degeneration  and it is approved to treat only one subtype that represents a minority of cases.,0.11801242236024845,0,0.8909361773492208,0.8182269622487014,0.10827448517665905,0.8827160493827161,0.9377049180327869,0.8827160493827161,0.9930555555555556,0.9391649007682616,0.9049180327868852,0.9959301383790214,0.6106870229007634,0.8461538461538461,0.7542372881355932,11,54,0.8260869565217391,0.1428571428571429,0.17391304347826086
0,3411418,3411820,"Speaking for the first time since being charged with child molestation  Jackson added  ""Why not?",Michael Jackson spoke out for the first time Sunday night since the latest accusations of child molestation.,0.06481481481481477,0,0.7170580470028262,0.7170580470028262,0.2650718615201546,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.8854166666666666,0.8347788389007853,0.47058823529411764,0.9762298667832837,0.4339622641509434,0.6056338028169015,0.48888888888888893,0,0,0.32407407407407407,0.5,0.7037037037037037
1,1784474,1784513,The bureau also failed to pursue other leads  including a local imam who dealt with several key 9-11 figures.,The FBI also failed to pursue other leads  including a San Diego imam who dealt with several 9/11 figures  it adds.,0.06956521739130439,0,0.861475786166082,0.7691263102768032,0.11960160036745593,0.7777777777777778,0.875,0.7777777777777778,0.8990825688073395,0.8753140640991283,0.8392857142857143,0.9865573679917553,0.5948275862068966,0.8227848101265822,0.6831683168316831,4,2,0.7478260869565218,0.18260869565217386,0.25217391304347825
1,1090499,1090289,Zilkha and other shareholders  including Coastal founder Oscar Wyatt Jr.  had called for Wise's firing for months.,Zilkha and other shareholders  including Coastal Corp. founder and vocal El Paso critic Oscar Wyatt Jr.  had called for Wise's termination for months.,0.3533333333333334,0,0.8904674185463659,0.8174456975772765,0.10589423558897249,0.7368421052631579,0.8484848484848485,0.7368421052631579,0.9824561403508771,0.8564854064500973,0.8409090909090909,0.9904772835050368,0.5,0.7582417582417582,0.6722689075630253,49,12,0.74,0.26,0.2633333333333333
1,2228840,2228717,The last time the survey was conducted  in 1995  those numbers matched.,In 1995  the last survey  those numbers were equal.,0.18309859154929575,0,0.6728461665264424,0.6728461665264424,0.2953988936590428,0.6266666666666667,0.7704918032786885,0.6266666666666667,0.9215686274509803,0.7810585584275372,0.5245901639344263,0.9670543627937165,0.5679012345679013,0.6491228070175439,0.5068493150684932,0,1,0.3661971830985915,0.5492957746478873,0.647887323943662
1,2132227,2132275,Cooper  the boy's mother  started coming to the church about three months ago after she met a parishioner at a doctor's office  Hemphill said.,The boy's mother  Patricia Cooper  started coming to the church about three months ago after she met one of its members at a doctor's office  Hemphill said.,0.07692307692307687,0,0.8063552253693098,0.8063552253693098,0.1833348701044235,0.8860759493670886,0.9395973154362416,0.8860759493670886,0.9859154929577465,0.9406359312818592,0.8322147651006712,0.9940009267392278,0.5985401459854014,0.8279569892473118,0.7333333333333334,0,37,0.7692307692307692,0.19871794871794868,0.24358974358974358
1,390511,390658,To win final United States approval  the treaty would have to be signed by President Bush and ratified by Congress.,The treaty must be signed by the president and ratified by Congress to take effect.,0.060869565217391286,0,0.7450213563283234,0.7166903959203593,0.2493216746585002,0.65,0.7878787878787878,0.65,0.9397590361445783,0.7983744616639439,0.6161616161616161,0.960842963136565,0.4910714285714286,0.5844155844155844,0.46875,1,1,0.3652173913043478,0.4695652173913043,0.6478260869565218
1,2222267,2222353,The deal with the Carmel-based insurer is expected to close shortly  said Macklowe spokesman Howard J. Rubenstein.,Macklowe has signed a sale contract  which is expected to close shortly  said his spokesman  Howard Rubenstein.,0.10526315789473684,0,0.7460733760075865,0.7460733760075865,0.22481396541546916,0.7716535433070866,0.8711111111111111,0.7716535433070866,0.8828828828828829,0.8711885535356861,0.6577777777777778,0.975325659126967,0.4821428571428571,0.7215189873417722,0.5841584158415842,0,12,0.5789473684210527,0.3157894736842105,0.42543859649122806
1,3085916,3085789,Intelligence officials in Washington warned lawmakers a week ago to expect a terrorist attack in Saudi Arabia  it was reported today.,Intelligence officials told key senators a week ago to expect a terrorist attack in Saudi Arabia  Sen. Pat Roberts (R-Kan.) said yesterday.,0.2086330935251799,0,0.8797796649898126,0.7996327749830211,0.1104845850916949,0.7894736842105263,0.8823529411764706,0.7894736842105263,0.9022556390977443,0.8825676923585947,0.7352941176470589,0.9779231280140767,0.4850746268656716,0.7078651685393258,0.6206896551724138,23,4,0.6258992805755396,0.26618705035971224,0.381294964028777
1,1907709,1907769,Plofsky said the commission won't investigate because the three-year statute of limitations has expired.,The panel will not begin a formal investigation because the statute of limitations has expired  Plofsky said.,0.11009174311926606,0,0.7291947349286799,0.7291947349286799,0.25096121174102837,0.7459016393442623,0.8544600938967136,0.7459016393442623,0.875,0.8546956108205794,0.6291079812206573,0.9898232951252168,0.5142857142857142,0.6986301369863014,0.6521739130434783,0,2,0.47706422018348627,0.3669724770642202,0.5275229357798165
0,1675037,1675047,Yes  from today Flash memory purchased from AMD or Fujitsu will be branded Spansion.,Spansion Flash memory solutions are available worldwide from AMD and Fujitsu.,0.011904761904761862,0,0.7168109668109667,0.7168109668109667,0.26316738816738816,0.7311827956989247,0.84472049689441,0.7311827956989247,0.8831168831168831,0.8455200432133895,0.4968944099378882,0.988891520738483,0.5416666666666667,0.6507936507936508,0.5365853658536586,0,1,0.27380952380952384,0.5238095238095238,0.7321428571428571
0,121931,122054,Her amendment would have changed the bill by keeping with current Texas law  which gives school districts the option to hold a moment of silence and recite the pledge.,The legislation would replace the current Texas law  which gives school districts the option of holding a period of silence and reciting the pledge.,0.08383233532934131,0,0.7686270623656721,0.7686270623656721,0.22693588129981546,0.7796610169491526,0.8761904761904762,0.7796610169491526,0.9324324324324325,0.8777887148955937,0.7619047619047619,0.9824296226751391,0.4460431654676259,0.711340206185567,0.5691056910569106,0,12,0.6586826347305389,0.27544910179640714,0.3532934131736527
0,3168654,3168714,"Talabani told him the Governing Council would ""need UN assistance and advice in implementing the new decisions which have been taken.""","Talabani told him Iraqi leaders would ""need U.N. assistance and advice in implementing the new decisions which have been taken"" on organising an interim Iraqi government by June.",0.1460674157303371,0,0.8560857848203456,0.760142974700576,0.14155004959524298,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.9701492537313433,0.8417457881250503,0.7371794871794872,0.9871033116343176,0.4866666666666667,0.7373737373737373,0.6165413533834587,18,0,0.5898876404494382,0.348314606741573,0.41292134831460675
0,3052789,3052812,By state law  911 calls are not public information and were not released.,By law  911 calls are not public information in Rhode Island.,0.06849315068493156,0,0.8291719361282164,0.7559599087545948,0.15578243777280454,0.7402597402597403,0.8507462686567164,0.7402597402597403,0.9344262295081968,0.8541782487132843,0.7313432835820896,0.9742311959609214,0.6341463414634146,0.7192982456140351,0.676056338028169,3,2,0.7123287671232876,0.273972602739726,0.2945205479452055
1,2536332,2536313,Under the Government Network Security Act of 2003  federal agencies would have six months to develop and implement P2P security plans.,If enacted  federal agencies would have six months to develop and implement these plans.,0.05970149253731338,0,0.7218584666519412,0.7218584666519412,0.2697308909995476,0.6323529411764706,0.7747747747747747,0.6323529411764706,0.9772727272727273,0.7919626788350391,0.7207207207207207,0.9406807908043969,0.3875968992248062,0.6705882352941177,0.5132743362831859,0,7,0.5970149253731343,0.4029850746268657,0.4141791044776119
1,1707805,1707851,Sales as measured by volume  a key gauge of financial health in the beverage sector  grew 5 percent in the quarter.,Coke's unit case volume  a key measure of financial health in the beverage sector  grew 5 percent in the quarter.,0.06956521739130439,0,0.8061458314247849,0.8061458314247849,0.18524878310949877,0.8536585365853658,0.9210526315789473,0.8536585365853658,0.9292035398230089,0.9210880696286932,0.868421052631579,0.9947999205992535,0.6486486486486487,0.8701298701298701,0.7849462365591398,0,76,0.8260869565217391,0.13043478260869568,0.19130434782608696
1,2980398,2980147,"Gainer said the two staff aides are ""very sorry this all happened "" and the security personnel had performed ""well within standards.""",The security personnel performed ``well within standards'' and the two staff aides were ``very sorry all this happened '' Gainer said.,0.05970149253731338,0,0.7749377834401631,0.7749377834401631,0.20158324916769532,0.8541666666666666,0.9213483146067416,0.8541666666666666,0.924812030075188,0.9213547767398044,0.4794007490636704,0.9788417018518145,0.5982905982905983,0.7831325301204819,0.6542056074766356,0,0,0.19402985074626866,0.4925373134328358,0.8208955223880597
0,554867,554875,Two kids from Michigan are in today's third round.,Both will compete in today's third round  which is all oral examination.,0.04166666666666663,0,0.6795391903531439,0.6795391903531439,0.30001346801346795,0.5443037974683544,0.7049180327868853,0.5443037974683544,0.86,0.7166666666666667,0.47540983606557374,0.9705420736414815,0.5,0.5789473684210527,0.4714285714285714,0,1,0.2777777777777778,0.5694444444444444,0.7361111111111112
1,1134101,1133958,He will leave Hollesley Bay open prison at Woodbridge  Suffolk  on Monday  July 21.,Lord Archer is likely to be released from Hollesley Bay open prison at Woodbridge  Suffolk  on July 21.,0.029126213592232997,0,0.7402460681206734,0.7402460681206734,0.2259728233321635,0.7064220183486238,0.8279569892473119,0.7064220183486238,0.927710843373494,0.8327853307918713,0.7311827956989247,0.9835353331436997,0.5185185185185186,0.6986301369863014,0.65625,0,9,0.6116504854368932,0.30097087378640774,0.41262135922330095
0,2472857,2472830,The helicopter burst into flames upon impact  according to the Mohave County Sheriff's Office.,The helicopter was owned by Las Vegas-based Sundance Helicopters Inc.  according to the sheriff's office.,0.16190476190476188,0,0.836323747174811,0.7272062452913516,0.1352538117478439,0.6446280991735537,0.7839195979899497,0.6446280991735537,0.8297872340425532,0.7851199741824063,0.5628140703517588,0.9792233800226449,0.4953271028037384,0.6231884057971014,0.46739130434782605,15,6,0.4476190476190476,0.4,0.5714285714285714
0,2546948,2547079,Pennsylvania  which has the most aggressive treatment program  is treating 548 of 8 030 inmates.,Texas  which has more than three times Michigan's inmate population  is treating 328 of its 16 298 infected inmates.,0.06896551724137934,0,0.7255062944718116,0.7255062944718116,0.2589326966418751,0.65625,0.7924528301886793,0.65625,0.875,0.7960029457578486,0.5566037735849056,0.9730086548916266,0.32432432432432434,0.5844155844155844,0.4,0,9,0.43103448275862066,0.47413793103448276,0.5905172413793104
1,781404,781423,Named in the complaint were former chief executive officers Paul A. Allaire and G. Richard Thoman and former CFO Barry D. Romeril.,The executives fined included former Chief Executives Paul A. Allaire and G. Richard Thoman as well as former Chief Financial Officer Barry Romeril.,0.020270270270270285,0,0.7474070224070224,0.7474070224070224,0.22583675608065856,0.759493670886076,0.8633093525179856,0.759493670886076,0.9230769230769231,0.8651247010927087,0.6115107913669064,0.9930342442730569,0.5161290322580645,0.7176470588235294,0.5913043478260869,0,9,0.5540540540540541,0.3445945945945946,0.46621621621621623
1,2906103,2906321,Both were charged with four counts of aggravated assault and 14 counts of endangering the welfare of children.,The Jacksons each were charged with four counts of aggravated assault and 14 counts of child endangerment.,0.09090909090909094,0,0.7759467854974565,0.7759467854974565,0.21087711928682273,0.8151260504201681,0.8981481481481481,0.8151260504201681,0.9150943396226415,0.8983021912241713,0.7685185185185185,0.9857230002375944,0.6346153846153846,0.7681159420289855,0.7333333333333334,0,1,0.5909090909090908,0.24545454545454548,0.42272727272727273
0,510887,510855,The final round of the bee will be broadcast on ESPN at 1 p.m. Thursday.,At least 80 will make it to Thursday's final rounds of competition  which will be broadcast on ESPN.,0.020000000000000018,0,0.7023232323232323,0.7023232323232323,0.28021033720287447,0.6226415094339622,0.7674418604651163,0.6226415094339622,0.9166666666666666,0.7778174593052023,0.5465116279069767,0.979651807413365,0.5504587155963303,0.5942028985507246,0.5212765957446808,0,1,0.28,0.53,0.74
1,2484349,2484160,At Tuesday's arraignment hearing  Marsh pleaded not guilty to 122 counts of burial service fraud and 47 counts of making false statements.,At the hearing he pleaded not guilty to the burial service fraud and false statements charges.,0.050724637681159424,0,0.7985586356554769,0.712226622364967,0.1671470791020937,0.6223776223776224,0.7672413793103449,0.6223776223776224,0.9468085106382979,0.7814236239386015,0.6982758620689655,0.9562773370188524,0.4461538461538461,0.6470588235294117,0.5221238938053097,3,2,0.5217391304347826,0.4130434782608695,0.4855072463768116
1,1501925,1502094,To put it very simply  Antetonitrus is Brontosaurus's older brother  hence the name.,Antetonitrus was brontosaurus' older brother  hence the name.,0.0357142857142857,0,0.7310066668461243,0.7310066668461243,0.25701804293079655,0.6666666666666666,0.8,0.6666666666666666,0.9508196721311475,0.8102581965293132,0.8,0.9697981850550739,0.5227272727272727,0.746031746031746,0.6153846153846154,0,31,0.6785714285714286,0.30952380952380953,0.3333333333333333
1,813244,813532,But church members and observers say they expect that the decision could be problematic for many Episcopalians.,But church members and observers say they anticipate that the decision here could pose doctrinal problems for some Episcopalians who believe the Bible prohibits homosexuality.,0.27428571428571424,0,0.8693670293670295,0.7822783822783824,0.1297495729495729,0.6342857142857142,0.7762237762237763,0.6342857142857142,1.0,0.7964205637009346,0.6853146853146853,0.9952367322404008,0.39568345323741005,0.6288659793814433,0.4881889763779528,42,1,0.5428571428571429,0.4342857142857143,0.4657142857142857
1,2749311,2749444,Bush already is halfway to his goal of raising $150 million to $170 million for next year's primaries.,He is roughly halfway to his goal of raising between $150 million and $170 million in the primaries.,0.009803921568627416,0,0.7598009840640376,0.7598009840640376,0.22586710239651409,0.8035714285714286,0.8910891089108911,0.8035714285714286,0.9,0.8911327886790069,0.7524752475247525,0.9909622779535221,0.6285714285714286,0.7313432835820896,0.6136363636363636,0,11,0.6372549019607843,0.2450980392156863,0.37254901960784315
1,54823,55177,The April 19  1995  bombing of the Alfred P. Murrah Federal Building came on the second anniversary of the fiery end of the Branch Davidian siege in Waco  Texas.,The April 19  1995  bombing came on the second anniversary of the end of the Branch Davidian siege in Waco  Texas.,0.19875776397515532,0,0.8723166612182631,0.7871944353637718,0.13031491772910542,0.7080745341614907,0.8290909090909091,0.7080745341614907,1.0,0.8414716478655063,0.8290909090909091,0.9807426877924887,0.5683453237410072,0.7802197802197802,0.6953125,28,49,0.7080745341614907,0.2919254658385093,0.2919254658385093
0,392771,392701,The year-ago comparisons were restated to include Compaq results.,The year-ago numbers do not include figures from Compaq Computer.,0.2615384615384615,0,0.8565384615384616,0.760897435897436,0.13631349782293167,0.6883116883116883,0.8153846153846154,0.6883116883116883,0.8153846153846154,0.8153846153846154,0.5692307692307692,0.9796322807376769,0.625,0.6727272727272727,0.5373134328358209,13,1,0.41538461538461535,0.4,0.5923076923076923
1,1987428,1987385,"Investment bank Merrill Lynch raised its investment rating on the business software maker Oracle to ""buy"" from ""neutral"" with a 12-month price target of $15.","Merrill Lynch upgraded the business software maker to ""buy"" from ""neutral"" with a 12-month price target of $15.",0.04458598726114649,0,0.7434385021964639,0.7434385021964639,0.2581154402810455,0.675,0.8059701492537313,0.675,0.972972972972973,0.818111391513456,0.7985074626865671,0.9894710593390857,0.49650349650349646,0.7634408602150538,0.6639999999999999,0,61,0.6687898089171975,0.3184713375796179,0.3343949044585987
1,711871,711923,"The report confirmed the ACLU's view that the civil liberties and rights of immigrants ""were trampled in the aftermath of 9/11 "" said Romero.","The inspector general's findings confirm our long-held view that civil liberties and the rights of immigrants were trampled in the aftermath of 9/11.""",0.06666666666666665,0,0.870809800128949,0.7846830002149151,0.12167438928289998,0.8301886792452831,0.9072164948453608,0.8301886792452831,0.9361702127659575,0.9076506967077382,0.7491408934707904,0.9896396539579264,0.47058823529411764,0.7362637362637363,0.625,4,0,0.5866666666666667,0.2733333333333333,0.4166666666666667
1,1443641,1443672,The report also claims that there will be up to 9.3 million visitors to hot spots this year  up again from the meagre 2.5 million in 2002.,There will be 9.3 million visitors to hot spots in 2003  up from 2.5 million in 2002  Gartner said.,0.07971014492753625,0,0.8017383984775289,0.7167691406821842,0.1894528029240512,0.6344827586206897,0.7763713080168776,0.6344827586206897,0.9292929292929293,0.7871014035869962,0.6751054852320675,0.9883347753727129,0.4915254237288136,0.6385542168674698,0.5504587155963303,3,1,0.4782608695652174,0.42028985507246375,0.5289855072463768
1,2221841,2221884,United is working closely with the Air Transportation Stabilization Board to replace the aspects of its loan guarantee bid that were rejected as inadequate in December.,United is working closely with the ATSB to replace those aspects of the company's original loan guarantee bid that were rejected as inadequate in December.,0.24404761904761907,0,0.8982392992070412,0.8303988320117353,0.10087933325030096,0.8457142857142858,0.9164086687306502,0.8457142857142858,0.9548387096774194,0.9171518057092958,0.8173374613003096,0.9906868325295959,0.539568345323741,0.7894736842105263,0.71875,36,65,0.6845238095238095,0.20833333333333337,0.3244047619047619
1,2830817,2830766,The moves came within four days of the crash and before the National Transportation Safety Board finished investigating.,The promises of lawsuits came within four days of the crash and before the National Transportation Safety Board had finished the investigation.,0.0699300699300699,0,0.8727185808541741,0.7878643014236234,0.1272092963533642,0.8137931034482758,0.8973384030418251,0.8137931034482758,0.9833333333333333,0.9007896044148773,0.8897338403041825,0.9957662051982569,0.5819672131147541,0.8352941176470589,0.7706422018348624,4,1,0.8111888111888113,0.18181818181818177,0.1888111888111888
0,134455,134545,On Tuesday  the central bank left interest rates steady  as expected  but also declared that overall risks were weighted toward weakness and warned of deflation risks.,The central bank's policy board left rates steady for now  as widely expected  but surprised the market by declaring that overall risks were weighted toward weakness.,0.10179640718562877,0,0.7800471669259523,0.7800471669259523,0.20570024609415716,0.819672131147541,0.9009009009009009,0.819672131147541,0.9036144578313253,0.9009049631027163,0.6666666666666666,0.9807282150388665,0.45255474452554745,0.6907216494845361,0.564516129032258,0,2,0.41916167664670656,0.3293413173652695,0.592814371257485
1,2060262,2060225,The Standard & Poor's 500 index advanced 6.48  or 0.7 per cent  to 990.51.,The broader Standard & Poor's 500 Index .SPX rose 6.48 points  or 0.66 percent  to 990.51.,0.11111111111111116,0,0.8557618488053271,0.7596030813422118,0.13838464551508034,0.7263157894736842,0.8414634146341463,0.7263157894736842,0.9324324324324325,0.8454968154078789,0.7804878048780488,0.9860031467336605,0.55,0.6417910447761195,0.5795454545454546,4,16,0.6888888888888889,0.28888888888888886,0.31666666666666665
1,3185726,3185754,They also found shortness was associated with a family history of hearing loss.,Shortness was found twice as often in those with hearing loss.,0.07594936708860756,0,0.718909807696047,0.718909807696047,0.24803368017910188,0.6588235294117647,0.7943262411347518,0.6588235294117647,0.9032258064516129,0.8001633153023037,0.524822695035461,0.9747096836632182,0.5365853658536586,0.6065573770491803,0.5211267605633803,0,14,0.430379746835443,0.4683544303797469,0.5886075949367089
0,2378827,2378888,He said the FDA was hoping Congress and the courts would bring clarity to the situation and some financial relief to consumers.,He said FDA hopes Congress and the courts will bring clarity to the situation and some financial relief to consumers — perhaps before the 2004 elections.,0.11111111111111116,0,0.8650542068181218,0.7750903446968698,0.13321659756662407,0.7834394904458599,0.8785714285714286,0.7834394904458599,0.968503937007874,0.882383819129313,0.8071428571428572,0.9866429163997703,0.48275862068965514,0.7634408602150538,0.624,8,2,0.673202614379085,0.261437908496732,0.32679738562091504
1,2893299,2893356,On Friday  the Concorde started up around sunrise and seemed to launch itself straight out of the rising sun.,Yesterday  the Concorde seemed to launch itself straight out of the rising sun.,0.21100917431192656,0,0.753543470039812,0.753543470039812,0.24641002811946944,0.7090909090909091,0.8297872340425532,0.7090909090909091,0.9873417721518988,0.8405582364591643,0.7872340425531915,0.9909728224735962,0.6213592233009708,0.7464788732394366,0.6739130434782609,0,56,0.6697247706422018,0.3211009174311926,0.3348623853211009
0,2080922,2080979,Navistar shares were down 44 cents  or 1.1 percent  at $41.19 on the New York Stock Exchange after falling as low as $39.93.,Navistar shares rose a penny to $41.64 at late afternoon on the New York Stock Exchange after earlier falling as low as $39.93.,0.22047244094488194,0,0.8997813536167614,0.8329689226946022,0.10996232325797983,0.7928571428571428,0.8844621513944223,0.7928571428571428,0.8951612903225806,0.8845253330290375,0.7330677290836654,0.9907061220680007,0.5454545454545454,0.7590361445783133,0.6636363636363636,16,28,0.6771653543307087,0.2440944881889764,0.33070866141732286
1,3251501,3251262,Squyres is principal investigator for the Athena payload - a collection of science instruments carted by each rover.,Steve Squyres  a Cornell University scientist  is principal investigator for the missions' science instruments.,0.025862068965517238,0,0.7461259383673177,0.7179177092970196,0.23600925888407154,0.6691176470588235,0.801762114537445,0.6691176470588235,0.8198198198198198,0.8019566782714445,0.5814977973568282,0.9719317153011859,0.4392523364485982,0.6708860759493671,0.5463917525773196,1,1,0.2586206896551724,0.43103448275862066,0.7629310344827587
1,2636300,2636438,The appeals court judges were in sharp disagreement over what should be done when they ruled in February.,The appellate judges were in sharp disagreement when they ruled in February.,0.10476190476190472,0,0.8655588972431077,0.7759314954051796,0.13444110275689225,0.7238095238095238,0.8397790055248618,0.7238095238095238,1.0,0.8507699593953255,0.8066298342541437,0.9815232407347115,0.5566037735849056,0.7534246575342466,0.651685393258427,8,29,0.6857142857142857,0.3047619047619048,0.3142857142857143
0,226395,226669,Bremer  61  is a onetime assistant to former Secretaries of State William P. Rogers and Henry Kissinger and was ambassador-at-large for counterterrorism from 1986 to 1989.,Bremer  61  is a former assistant to former Secretaries of State William P. Rogers and Henry Kissinger.,0.11695906432748537,0,0.8719241469369216,0.7865402448948693,0.12807585306307845,0.6023391812865497,0.7518248175182481,0.6023391812865497,1.0,0.7761051354594619,0.7299270072992701,0.9704474667905854,0.4722222222222222,0.6767676767676767,0.5970149253731343,17,1,0.5730994152046784,0.41520467836257313,0.4327485380116959
1,488404,488310,Another is investor disenchantment with US investments  leading them to pull out of US assets - selling dollars as they do so and driving the dollar exchange rate down.,Another is investor disenchantment with U.S. investments  leading them to pull out of U.S. assets--selling dollars as they do so  and driving its exchange rate down.,0.29761904761904767,0,0.9473319085977314,0.9122198476628857,0.051314400789084336,0.9028571428571428,0.948948948948949,0.9028571428571428,0.9575757575757575,0.9489874607059888,0.9429429429429429,0.9920686578509955,0.6567164179104478,0.8709677419354839,0.768595041322314,41,20,0.8988095238095238,0.06547619047619047,0.11607142857142858
0,1617617,1617714,Mr Morse is charged with assault and Mr Darvish is charged with filing a false report.,His partner Bijan Darvish is charged with filing a false police report.,0.08139534883720934,0,0.7225003769386346,0.7225003769386346,0.243332719183317,0.6881720430107527,0.8152866242038217,0.6881720430107527,0.9014084507042254,0.8190333272961174,0.7261146496815286,0.9799737802018744,0.6309523809523809,0.728813559322034,0.676056338028169,0,9,0.5697674418604651,0.33720930232558144,0.4418604651162791
0,490221,490032,The best-performing stock was Altria Group Inc.  which rose more than 27 percent to close at $42.31 a share.,Altria Group Inc. MO.N fell 50 cents  or 1.2 percent  to $41.81.,0.0092592592592593,0,0.6204297245963912,0.6204297245963912,0.33491863075196415,0.44537815126050423,0.6162790697674418,0.44537815126050423,0.828125,0.6374909222302118,0.5,0.9603721211517712,0.408695652173913,0.4545454545454546,0.3737373737373737,0,1,0.33333333333333337,0.6018518518518519,0.6851851851851852
1,1953409,1953285,Texans saddled with skyrocketing homeowners premiums might finally be getting relief.,Relief is in sight for Texans saddled with skyrocketing homeowners insurance premiums.,0.10465116279069764,0,0.745936702776648,0.745936702776648,0.22894048631394737,0.78125,0.8771929824561403,0.78125,0.8823529411764706,0.8772079822078956,0.6198830409356725,0.9900802947609162,0.5730337078651686,0.7538461538461538,0.6835443037974683,0,1,0.34883720930232553,0.38372093023255816,0.6627906976744186
0,869241,869208,The tech-laced Nasdaq Composite Index gained 2.90 points  or 0.18 percent  to 1 606.87.,At 12:10 p.m. EDT  Canada's benchmark S&P/TSX composite index was up 6.87 points or 0.1 per cent to 6 979.29.,0.03669724770642202,0,0.6675597894725378,0.6675597894725378,0.3086699480245826,0.5934959349593496,0.7448979591836735,0.5934959349593496,0.8390804597701149,0.7496352236053836,0.5306122448979592,0.9527022304101993,0.4380165289256198,0.5189873417721519,0.38095238095238093,0,1,0.4495412844036697,0.5045871559633027,0.5688073394495413
0,633875,633744,The tech-heavy Nasdaq composite index shot up 5.7 percent for the week.,The Nasdaq composite index advanced 20.59  or 1.3 percent  to 1 616.50  after gaining 5.7 percent last week.,0.16666666666666663,0,0.6833407854534616,0.6833407854534616,0.30701058201058196,0.5565217391304348,0.7150837988826816,0.5565217391304348,0.9014084507042254,0.7308679571493671,0.5586592178770949,0.9648248869391116,0.4375,0.5616438356164384,0.46875,4,6,0.35185185185185186,0.537037037037037,0.6574074074074074
0,3190211,3190134,Lowe's  with about half as many stores  reported a 33 percent increase in third-quarter profit behind a 12 percent jump in same-store sales.,Home Depot reported a 22 percent jump in third-quarter profit behind a nearly 8 percent rise in same-store sales.,0.07857142857142863,0,0.7470361005759235,0.7470361005759235,0.2477470203309241,0.7448275862068966,0.8537549407114624,0.7448275862068966,0.9557522123893806,0.8586585839804063,0.7035573122529645,0.9826273221084084,0.49193548387096775,0.6626506024096386,0.5765765765765766,0,21,0.6,0.3571428571428571,0.4107142857142857
1,1643243,1643049,Blair's government included the charge that Saddam sought uranium from Niger in a September 2002 dossier setting out the case for military action.,Britain included the accusation in a September 2002 dossier setting out the case for war in Iraq.,0.047945205479452024,0,0.7448537886484048,0.7165042096093387,0.24872888791401626,0.6308724832214765,0.7736625514403292,0.6308724832214765,0.9690721649484536,0.7898880773203505,0.6748971193415638,0.9813270055107257,0.46564885496183206,0.5955056179775281,0.5169491525423728,1,1,0.5410958904109588,0.43150684931506844,0.4691780821917808
